# mode	english	candidate	weight	comment
jp	hot-noodles-in-broth	懸	890	~(かけ)
jp	wholesale	掛け	889	~(かけ)
jp	wholesale	懸け	889	~(かけ)
jp	wholesale	掛	889	~(かけ)
jp	wholesale	懸	889	~(かけ)
jp	price	掛け	889	~(かけ)
jp	price	懸け	889	~(かけ)
jp	price	掛	889	~(かけ)
jp	price	懸	889	~(かけ)
jp	proportion	掛け	889	~(かけ)
jp	proportion	懸け	889	~(かけ)
jp	proportion	掛	889	~(かけ)
jp	proportion	懸	889	~(かけ)
jp	list	掛け	889	~(かけ)
jp	list	懸け	889	~(かけ)
jp	list	掛	889	~(かけ)
jp	list	懸	889	~(かけ)
jp	hang	掛ける	899	~(かける)
jp	hang	懸ける	899	~(かける)
jp	to-hang-up	掛ける	899	~(かける)
jp	to-hang-up	懸ける	899	~(かける)
jp	suspend	掛ける	898	~(かける)
jp	suspend	懸ける	898	~(かける)
jp	to-suspend	掛ける	898	~(かける)
jp	to-suspend	懸ける	898	~(かける)
jp	raise	掛ける	897	~(かける)
jp	raise	懸ける	897	~(かける)
jp	to-raise	掛ける	897	~(かける)
jp	to-raise	懸ける	897	~(かける)
jp	put	掛ける	896	~(かける)
jp	put	懸ける	896	~(かける)
jp	to-put-on	掛ける	896	~(かける)
jp	to-put-on	懸ける	896	~(かける)
jp	cover	掛ける	895	~(かける)
jp	cover	懸ける	895	~(かける)
jp	to-cover	掛ける	895	~(かける)
jp	to-cover	懸ける	895	~(かける)
jp	spread	掛ける	894	~(かける)
jp	spread	懸ける	894	~(かける)
jp	to-spread	掛ける	894	~(かける)
jp	to-spread	懸ける	894	~(かける)
jp	make	掛ける	892	~(かける)
jp	make	懸ける	892	~(かける)
jp	to-make	掛ける	892	~(かける)
jp	to-make	懸ける	892	~(かける)
jp	spend	掛ける	891	~(かける)
jp	spend	懸ける	891	~(かける)
jp	to-spend	掛ける	891	~(かける)
jp	to-spend	懸ける	891	~(かける)
jp	use	掛ける	890	~(かける)
jp	use	懸ける	890	~(かける)
jp	to-use	掛ける	890	~(かける)
jp	to-use	懸ける	890	~(かける)
jp	pour	掛ける	889	~(かける)
jp	pour	懸ける	889	~(かける)
jp	to-pour-onto	掛ける	889	~(かける)
jp	to-pour-onto	懸ける	889	~(かける)
jp	splash	掛ける	888	~(かける)
jp	splash	懸ける	888	~(かける)
jp	to-splash	掛ける	888	~(かける)
jp	to-splash	懸ける	888	~(かける)
jp	turn	掛ける	887	~(かける)
jp	turn	懸ける	887	~(かける)
jp	to-turn-on	掛ける	887	~(かける)
jp	to-turn-on	懸ける	887	~(かける)
jp	cause	掛ける	885	~(かける)
jp	cause	懸ける	885	~(かける)
jp	to-cause	掛ける	885	~(かける)
jp	to-cause	懸ける	885	~(かける)
jp	impose	掛ける	884	~(かける)
jp	impose	懸ける	884	~(かける)
jp	to-impose	掛ける	884	~(かける)
jp	to-impose	懸ける	884	~(かける)
jp	multiply	掛ける	883	~(かける)
jp	multiply	懸ける	883	~(かける)
jp	to-multiply	掛ける	883	~(かける)
jp	to-multiply	懸ける	883	~(かける)
jp	secure	掛ける	882	~(かける)
jp	secure	懸ける	882	~(かける)
jp	to-secure	掛ける	882	~(かける)
jp	to-secure	懸ける	882	~(かける)
jp	take	掛ける	881	~(かける)
jp	take	懸ける	881	~(かける)
jp	seat	掛ける	881	~(かける)
jp	seat	懸ける	881	~(かける)
jp	to-take-a-seat	掛ける	881	~(かける)
jp	to-take-a-seat	懸ける	881	~(かける)
jp	rest	掛ける	880	~(かける)
jp	rest	懸ける	880	~(かける)
jp	to-rest	掛ける	880	~(かける)
jp	to-rest	懸ける	880	~(かける)
jp	bind	掛ける	879	~(かける)
jp	bind	懸ける	879	~(かける)
jp	to-bind	掛ける	879	~(かける)
jp	to-bind	懸ける	879	~(かける)
jp	wager	掛ける	878	~(かける)
jp	wager	懸ける	878	~(かける)
jp	to-wager	掛ける	878	~(かける)
jp	to-wager	懸ける	878	~(かける)
jp	risk	掛ける	877	~(かける)
jp	risk	懸ける	877	~(かける)
jp	to-risk	掛ける	877	~(かける)
jp	to-risk	懸ける	877	~(かける)
jp	gamble	掛ける	876	~(かける)
jp	gamble	懸ける	876	~(かける)
jp	to-gamble	掛ける	876	~(かける)
jp	to-gamble	懸ける	876	~(かける)
jp	effect	掛ける	875	~(かける)
jp	effect	懸ける	875	~(かける)
jp	hold	掛ける	874	~(かける)
jp	hold	懸ける	874	~(かける)
jp	to-hold	掛ける	874	~(かける)
jp	to-hold	懸ける	874	~(かける)
jp	emotion	掛ける	873	~(かける)
jp	emotion	懸ける	873	~(かける)
jp	argue	掛ける	872	~(かける)
jp	argue	懸ける	872	~(かける)
jp	to-argue	掛ける	872	~(かける)
jp	to-argue	懸ける	872	~(かける)
jp	present	掛ける	871	~(かける)
jp	present	懸ける	871	~(かける)
jp	to-present	掛ける	871	~(かける)
jp	to-present	懸ける	871	~(かける)
jp	increase	掛ける	870	~(かける)
jp	increase	懸ける	870	~(かける)
jp	further	掛ける	870	~(かける)
jp	further	懸ける	870	~(かける)
jp	to-increase-further	掛ける	870	~(かける)
jp	to-increase-further	懸ける	870	~(かける)
jp	catch	掛ける	869	~(かける)
jp	catch	懸ける	869	~(かける)
jp	to-catch	掛ける	869	~(かける)
jp	to-catch	懸ける	869	~(かける)
jp	set	掛ける	868	~(かける)
jp	set	懸ける	868	~(かける)
jp	atop	掛ける	868	~(かける)
jp	atop	懸ける	868	~(かける)
jp	to-set-atop	掛ける	868	~(かける)
jp	to-set-atop	懸ける	868	~(かける)
jp	erect	掛ける	867	~(かける)
jp	erect	懸ける	867	~(かける)
jp	to-erect	掛ける	867	~(かける)
jp	to-erect	懸ける	867	~(かける)
jp	apply	掛ける	866	~(かける)
jp	apply	懸ける	866	~(かける)
jp	to-apply	掛ける	866	~(かける)
jp	to-apply	懸ける	866	~(かける)
jp	pun	掛ける	865	~(かける)
jp	pun	懸ける	865	~(かける)
jp	to-pun	掛ける	865	~(かける)
jp	to-pun	懸ける	865	~(かける)
jp	play	掛ける	864	~(かける)
jp	play	懸ける	864	~(かける)
jp	words	掛ける	864	~(かける)
jp	words	懸ける	864	~(かける)
jp	to-play-on-words	掛ける	864	~(かける)
jp	to-play-on-words	懸ける	864	~(かける)
jp	partway	掛ける	863	~(かける)
jp	partway	懸ける	863	~(かける)
jp	doing	掛ける	863	~(かける)
jp	doing	懸ける	863	~(かける)
jp	to-be-partway-doing	掛ける	863	~(かける)
jp	to-be-partway-doing	懸ける	863	~(かける)
jp	about	掛ける	862	~(かける)
jp	about	懸ける	862	~(かける)
jp	to-be-about-to	掛ける	862	~(かける)
jp	to-be-about-to	懸ける	862	~(かける)
jp	address	掛ける	861	~(かける)
jp	address	懸ける	861	~(かける)
jp	to-address	掛ける	861	~(かける)
jp	to-address	懸ける	861	~(かける)
jp	to-do	掛ける	860	~(かける)
jp	to-do	懸ける	860	~(かける)
jp	negotiate	掛け合う	899	~(かけあう)
jp	negotiate	懸け合う	899	~(かけあう)
jp	negotiate	かけ合う	899	~(かけあう)
jp	negotiate	掛けあう	899	~(かけあう)
jp	to-negotiate	掛け合う	899	~(かけあう)
jp	to-negotiate	懸け合う	899	~(かけあう)
jp	to-negotiate	かけ合う	899	~(かけあう)
jp	to-negotiate	掛けあう	899	~(かけあう)
jp	tackle	掛け合う	898	~(かけあう)
jp	tackle	懸け合う	898	~(かけあう)
jp	tackle	かけ合う	898	~(かけあう)
jp	tackle	掛けあう	898	~(かけあう)
jp	to-tackle-someone	掛け合う	898	~(かけあう)
jp	to-tackle-someone	懸け合う	898	~(かけあう)
jp	to-tackle-someone	かけ合う	898	~(かけあう)
jp	to-tackle-someone	掛けあう	898	~(かけあう)
jp	bargain	掛け合う	897	~(かけあう)
jp	bargain	懸け合う	897	~(かけあう)
jp	bargain	かけ合う	897	~(かけあう)
jp	bargain	掛けあう	897	~(かけあう)
jp	to-bargain	掛け合う	897	~(かけあう)
jp	to-bargain	懸け合う	897	~(かけあう)
jp	to-bargain	かけ合う	897	~(かけあう)
jp	to-bargain	掛けあう	897	~(かけあう)
jp	throw	掛け合う	896	~(かけあう)
jp	throw	懸け合う	896	~(かけあう)
jp	throw	かけ合う	896	~(かけあう)
jp	throw	掛けあう	896	~(かけあう)
jp	each	掛け合う	896	~(かけあう)
jp	each	懸け合う	896	~(かけあう)
jp	each	かけ合う	896	~(かけあう)
jp	each	掛けあう	896	~(かけあう)
jp	other	掛け合う	896	~(かけあう)
jp	other	懸け合う	896	~(かけあう)
jp	other	かけ合う	896	~(かけあう)
jp	other	掛けあう	896	~(かけあう)
jp	pour	掛け合う	895	~(かけあう)
jp	pour	懸け合う	895	~(かけあう)
jp	pour	かけ合う	895	~(かけあう)
jp	pour	掛けあう	895	~(かけあう)
jp	multiply	掛け合わせる	899	~(かけあわせる)
jp	multiply	かけ合わせる	899	~(かけあわせる)
jp	multiply	掛け合せる	899	~(かけあわせる)
jp	multiply	掛けあわせる	899	~(かけあわせる)
jp	to-multiply	掛け合わせる	899	~(かけあわせる)
jp	to-multiply	かけ合わせる	899	~(かけあわせる)
jp	to-multiply	掛け合せる	899	~(かけあわせる)
jp	to-multiply	掛けあわせる	899	~(かけあわせる)
jp	crossbreed	掛け合わせる	898	~(かけあわせる)
jp	crossbreed	かけ合わせる	898	~(かけあわせる)
jp	crossbreed	掛け合せる	898	~(かけあわせる)
jp	crossbreed	掛けあわせる	898	~(かけあわせる)
jp	to-crossbreed	掛け合わせる	898	~(かけあわせる)
jp	to-crossbreed	かけ合わせる	898	~(かけあわせる)
jp	to-crossbreed	掛け合せる	898	~(かけあわせる)
jp	to-crossbreed	掛けあわせる	898	~(かけあわせる)
jp	cross	掛け合わせる	897	~(かけあわせる)
jp	cross	かけ合わせる	897	~(かけあわせる)
jp	cross	掛け合せる	897	~(かけあわせる)
jp	cross	掛けあわせる	897	~(かけあわせる)
jp	to-cross	掛け合わせる	897	~(かけあわせる)
jp	to-cross	かけ合わせる	897	~(かけあわせる)
jp	to-cross	掛け合せる	897	~(かけあわせる)
jp	to-cross	掛けあわせる	897	~(かけあわせる)
jp	hybridize	掛け合わせる	896	~(かけあわせる)
jp	hybridize	かけ合わせる	896	~(かけあわせる)
jp	hybridize	掛け合せる	896	~(かけあわせる)
jp	hybridize	掛けあわせる	896	~(かけあわせる)
jp	to-hybridize	掛け合わせる	896	~(かけあわせる)
jp	to-hybridize	かけ合わせる	896	~(かけあわせる)
jp	to-hybridize	掛け合せる	896	~(かけあわせる)
jp	to-hybridize	掛けあわせる	896	~(かけあわせる)
jp	mix	掛け合わせる	895	~(かけあわせる)
jp	mix	かけ合わせる	895	~(かけあわせる)
jp	mix	掛け合せる	895	~(かけあわせる)
jp	mix	掛けあわせる	895	~(かけあわせる)
jp	to-mix	掛け合わせる	895	~(かけあわせる)
jp	to-mix	かけ合わせる	895	~(かけあわせる)
jp	to-mix	掛け合せる	895	~(かけあわせる)
jp	to-mix	掛けあわせる	895	~(かけあわせる)
jp	irreplaceable	かけがえの無い	899	~(かけがえのない)
jp	irreplaceable	掛け替えのない	899	~(かけがえのない)
jp	irreplaceable	掛け替えの無い	899	~(かけがえのない)
jp	irreplaceable	掛替えのない	899	~(かけがえのない)
jp	selling	掛け売り	899	~(かけうり)
jp	selling	掛売り	899	~(かけうり)
jp	credit	掛け売り	899	~(かけうり)
jp	credit	掛売り	899	~(かけうり)
jp	selling-on-credit	掛け売り	899	~(かけうり)
jp	selling-on-credit	掛売り	899	~(かけうり)
jp	conical	笠	899	~(かさ)
jp	hat	笠	899	~(かさ)
jp	conical-hat	笠	899	~(かさ)
jp	shaped	笠	898	~(かさ)
jp	like	笠	898	~(かさ)
jp	umbrella	笠	898	~(かさ)
jp	mushroom	笠	897	~(かさ)
jp	cap	笠	897	~(かさ)
jp	mushroom-cap	笠	897	~(かさ)
jp	scorpionfish	笠子	899	~(かさご,カサゴ)
jp	marbled	笠子	898	~(かさご,カサゴ)
jp	rockfish	笠子	898	~(かさご,カサゴ)
jp	marbled-rockfish	笠子	898	~(かさご,カサゴ)
jp	evergreen	樫	899	~(かし,かしい,カシ)
jp	evergreen	橿	899	~(かし,かしい,カシ)
jp	evergreen	櫧	899	~(かし,かしい,カシ)
jp	evergreen	檍	899	~(かし,かしい,カシ)
jp	oak	樫	899	~(かし,かしい,カシ)
jp	oak	橿	899	~(かし,かしい,カシ)
jp	oak	櫧	899	~(かし,かしい,カシ)
jp	oak	檍	899	~(かし,かしい,カシ)
jp	evergreen-oak	樫	899	~(かし,かしい,カシ)
jp	evergreen-oak	橿	899	~(かし,かしい,カシ)
jp	evergreen-oak	櫧	899	~(かし,かしい,カシ)
jp	evergreen-oak	檍	899	~(かし,かしい,カシ)
jp	sculpin	鰍	899	~(かじか,とふぎょ,カジカ)
jp	sculpin	杜父魚	899	~(かじか,とふぎょ,カジカ)
jp	japanese	鰍	898	~(かじか,とふぎょ,カジカ)
jp	japanese	杜父魚	898	~(かじか,とふぎょ,カジカ)
jp	fluvial	鰍	898	~(かじか,とふぎょ,カジカ)
jp	fluvial	杜父魚	898	~(かじか,とふぎょ,カジカ)
jp	japanese-fluvial-sculpin	鰍	898	~(かじか,とふぎょ,カジカ)
jp	japanese-fluvial-sculpin	杜父魚	898	~(かじか,とふぎょ,カジカ)
jp	lagoon	潟	899	~(かた)
jp	inlet	潟	898	~(かた)
jp	tidal	潟	897	~(かた)
jp	beach	潟	897	~(かた)
jp	tidal-beach	潟	897	~(かた)
jp	tideland	潟	896	~(かた)
jp	tear	裂く	899	~(さく)
jp	tear	割く	899	~(さく)
jp	to-tear	裂く	899	~(さく)
jp	to-tear	割く	899	~(さく)
jp	cut	裂く	898	~(さく)
jp	cut	割く	898	~(さく)
jp	to-cut-up	裂く	898	~(さく)
jp	to-cut-up	割く	898	~(さく)
jp	open	裂く	897	~(さく)
jp	open	割く	897	~(さく)
jp	to-cut-open	裂く	897	~(さく)
jp	to-cut-open	割く	897	~(さく)
jp	forcibly	裂く	896	~(さく)
jp	forcibly	割く	896	~(さく)
jp	separate	裂く	896	~(さく)
jp	separate	割く	896	~(さく)
jp	to-forcibly-separate	裂く	896	~(さく)
jp	to-forcibly-separate	割く	896	~(さく)
jp	spare	裂く	895	~(さく)
jp	spare	割く	895	~(さく)
jp	to-spare	裂く	895	~(さく)
jp	to-spare	割く	895	~(さく)
jp	have	裂く	894	~(さく)
jp	have	割く	894	~(さく)
jp	tattoo	裂く	894	~(さく)
jp	tattoo	割く	894	~(さく)
jp	corner	裂く	894	~(さく)
jp	corner	割く	894	~(さく)
jp	eye	裂く	894	~(さく)
jp	eye	割く	894	~(さく)
jp	discount	割引券	899	~(わりびきけん)
jp	discount	割り引き券	899	~(わりびきけん)
jp	coupon	割引券	899	~(わりびきけん)
jp	coupon	割り引き券	899	~(わりびきけん)
jp	discount-coupon	割引券	899	~(わりびきけん)
jp	discount-coupon	割り引き券	899	~(わりびきけん)
jp	discount	割り引く	899	~(わりびく)
jp	discount	割引く	899	~(わりびく)
jp	to-discount	割り引く	899	~(わりびく)
jp	to-discount	割引く	899	~(わりびく)
jp	take	割り引く	898	~(わりびく)
jp	take	割引く	898	~(わりびく)
jp	off	割り引く	898	~(わりびく)
jp	off	割引く	898	~(わりびく)
jp	to-take-off	割り引く	898	~(わりびく)
jp	to-take-off	割引く	898	~(わりびく)
jp	grain	割り引く	897	~(わりびく)
jp	grain	割引く	897	~(わりびく)
jp	salt	割り引く	897	~(わりびく)
jp	salt	割引く	897	~(わりびく)
jp	crushed	割栗	899	~(わりぐり)
jp	crushed	割り栗	899	~(わりぐり)
jp	stone	割栗	899	~(わりぐり)
jp	stone	割り栗	899	~(わりぐり)
jp	crushed-stone	割栗	899	~(わりぐり)
jp	crushed-stone	割り栗	899	~(わりぐり)
jp	macadam	割栗	898	~(わりぐり)
jp	macadam	割り栗	898	~(わりぐり)
jp	crushed	割栗石	899	~(わりぐりいし)
jp	crushed	割り栗石	899	~(わりぐりいし)
jp	crushed	割ぐり石	899	~(わりぐりいし)
jp	crushed	割りぐり石	899	~(わりぐりいし)
jp	stone	割栗石	899	~(わりぐりいし)
jp	stone	割り栗石	899	~(わりぐりいし)
jp	stone	割ぐり石	899	~(わりぐりいし)
jp	stone	割りぐり石	899	~(わりぐりいし)
jp	crushed-stone	割栗石	899	~(わりぐりいし)
jp	crushed-stone	割り栗石	899	~(わりぐりいし)
jp	crushed-stone	割ぐり石	899	~(わりぐりいし)
jp	crushed-stone	割りぐり石	899	~(わりぐりいし)
jp	macadam	割栗石	898	~(わりぐりいし)
jp	macadam	割り栗石	898	~(わりぐりいし)
jp	macadam	割ぐり石	898	~(わりぐりいし)
jp	macadam	割りぐり石	898	~(わりぐりいし)
jp	split	割り材	899	~(わりざい)
jp	split	割材	899	~(わりざい)
jp	log	割り材	899	~(わりざい)
jp	log	割材	899	~(わりざい)
jp	split-log	割り材	899	~(わりざい)
jp	split-log	割材	899	~(わりざい)
jp	mixer	割り材	898	~(わりざい)
jp	mixer	割材	898	~(わりざい)
jp	calculate	割り出す	899	~(わりだす)
jp	calculate	割出す	899	~(わりだす)
jp	calculate	割りだす	899	~(わりだす)
jp	to-calculate	割り出す	899	~(わりだす)
jp	to-calculate	割出す	899	~(わりだす)
jp	to-calculate	割りだす	899	~(わりだす)
jp	deduce	割り出す	898	~(わりだす)
jp	deduce	割出す	898	~(わりだす)
jp	deduce	割りだす	898	~(わりだす)
jp	to-deduce	割り出す	898	~(わりだす)
jp	to-deduce	割出す	898	~(わりだす)
jp	to-deduce	割りだす	898	~(わりだす)
jp	conclude	割り出す	897	~(わりだす)
jp	conclude	割出す	897	~(わりだす)
jp	conclude	割りだす	897	~(わりだす)
jp	to-conclude	割り出す	897	~(わりだす)
jp	to-conclude	割出す	897	~(わりだす)
jp	to-conclude	割りだす	897	~(わりだす)
jp	allocation	割り振り	899	~(わりふり)
jp	allocation	割振り	899	~(わりふり)
jp	allocation	割りふり	899	~(わりふり)
jp	allotment	割り振り	898	~(わりふり)
jp	allotment	割振り	898	~(わりふり)
jp	allotment	割りふり	898	~(わりふり)
jp	assign	割り振る	899	~(わりふる)
jp	assign	割振る	899	~(わりふる)
jp	assign	割りふる	899	~(わりふる)
jp	assign	割ふる	899	~(わりふる)
jp	to-assign	割り振る	899	~(わりふる)
jp	to-assign	割振る	899	~(わりふる)
jp	to-assign	割りふる	899	~(わりふる)
jp	to-assign	割ふる	899	~(わりふる)
jp	divide	割り振る	898	~(わりふる)
jp	divide	割振る	898	~(わりふる)
jp	divide	割りふる	898	~(わりふる)
jp	divide	割ふる	898	~(わりふる)
jp	among	割り振る	898	~(わりふる)
jp	among	割振る	898	~(わりふる)
jp	among	割りふる	898	~(わりふる)
jp	among	割ふる	898	~(わりふる)
jp	to-divide-among	割り振る	898	~(わりふる)
jp	to-divide-among	割振る	898	~(わりふる)
jp	to-divide-among	割りふる	898	~(わりふる)
jp	to-divide-among	割ふる	898	~(わりふる)
jp	prorate	割り振る	897	~(わりふる)
jp	prorate	割振る	897	~(わりふる)
jp	prorate	割りふる	897	~(わりふる)
jp	prorate	割ふる	897	~(わりふる)
jp	to-prorate	割り振る	897	~(わりふる)
jp	to-prorate	割振る	897	~(わりふる)
jp	to-prorate	割りふる	897	~(わりふる)
jp	to-prorate	割ふる	897	~(わりふる)
jp	apportion	割り振る	896	~(わりふる)
jp	apportion	割振る	896	~(わりふる)
jp	apportion	割りふる	896	~(わりふる)
jp	apportion	割ふる	896	~(わりふる)
jp	to-apportion	割り振る	896	~(わりふる)
jp	to-apportion	割振る	896	~(わりふる)
jp	to-apportion	割りふる	896	~(わりふる)
jp	to-apportion	割ふる	896	~(わりふる)
jp	find	割り切る	899	~(わりきる)
jp	find	割切る	899	~(わりきる)
jp	clear	割り切る	899	~(わりきる)
jp	clear	割切る	899	~(わりきる)
jp	solution	割り切る	899	~(わりきる)
jp	solution	割切る	899	~(わりきる)
jp	give	割り切る	898	~(わりきる)
jp	give	割切る	898	~(わりきる)
